"","Uniprot.Name","Gene"
"15524","SC16B","SEC16B"
"15525","MAP6","MAP6"
"15526","SIAT2","ST6GAL2"
"15527","ZN594","ZNF594"
"15528","VPS50","VPS50"
"15529","MAGD4","MAGED4B"
"15530","ZN469","ZNF469"
"15531","VCIP1","VCPIP1"
"15532","RADIL","RADIL"
"15533","SPTCS","SPG11"
"15534","ELMO2","ELMO2"
"15535","JPH4","JPH4"
"15536","TMX3","TMX3"
"15537","DCAF5","DCAF5"
"15538","HIPL1","HHIPL1"
"15539","MAML3","MAML3"
"15540","ZN333","ZNF333"
"15541","ZN462","ZNF462"
"15542","CHAP1","CHAMP1"
"15543","LRIQ1","LRRIQ1"
"15544","LMBL3","L3MBTL3"
"15545","LCOR","LCOR"
"15546","CC136","CCDC136"
"15547","NEUL4","NEURL4"
"15548","FEM1C","FEM1C"
"15549","MY15B","MYO15B"
"15550","ZFP91","ZFP91"
"15551","CDHR1","CDHR1"
"15552","PCD16","DCHS1"
"15553","CLMN","CLMN"
"15554","M4A4A","MS4A4A"
"15555","PGBD1","PGBD1"
"15556","S45A3","SLC45A3"
"15557","S41A2","SLC41A2"
"15558","SRAC1","SERAC1"
"15559","MAEL","MAEL"
"15560","PDLI2","PDLIM2"
"15561","HSH2D","HSH2D"
"15562","FACR2","FAR2"
"15563","BT3L4","BTF3L4"
"15564","RN170","RNF170"
"15565","ANCHR","ZFYVE19"
"15566","RITA1","RITA1"
"15567","CH076","C8orf76"
"15568","S35E1","SLC35E1"
"15569","TM87B","TMEM87B"
"15570","ZN668","ZNF668"
"15571","ZBT45","ZBTB45"
"15572","ZN514","ZNF514"
"15573","UBP47","USP47"
"15574","AGRG7","ADGRG7"
"15575","ZC3HA","ZC3H10"
"15576","ZN521","ZNF521"
"15577","CLP1L","CLPTM1L"
"15578","TOPK","PBK"
"15579","ARL5B","ARL5B"
"15580","DNJC1","DNAJC1"
"15581","CABS1","CABS1"
"15582","F71F1","FAM71F1"
"15583","BTBD6","BTBD6"
"15584","PRAC1","PRAC1"
"15585","SMIM8","SMIM8"
"15586","MEG10","MEGF10"
"15587","SCYL1","SCYL1"
"15588","CR012","C18orf12"
"15589","MSLNL","MSLNL"
"15590","COX42","COX4I2"
"15591","KCNS1","KCNS1"
"15592","O10C1","OR10C1"
"15593","H2A1H","H2AC12"
"15594","Z512B","ZNF512B"
"15595","LRAT2","LRATD2"
"15596","CNDP1","CNDP1"
"15597","PKNX2","PKNOX2"
"15598","LRAT1","LRATD1"
"15599","RPGR1","RPGRIP1"
"15600","PLAT5","PLAAT5"
"15601","CXD4","GJD4"
"15602","EXOC2","EXOC2"
"15603","CNDP2","CNDP2"
"15604","TNIP3","TNIP3"
"15605","ASPP1","PPP1R13B"
"15606","EHMT2","EHMT2"
"15607","ZFR","ZFR"
"15608","LMLN","LMLN"
"15609","F210B","FAM210B"
"15610","PHAR3","PHACTR3"
"15611","EGLN2","EGLN2"
"15612","F167A","FAM167A"
"15613","FAAS1","FAM167A-AS1"
"15614","CH014","LINC00208"
"15615","S35G5","SLC35G5"
"15616","BT2A3","BTN2A3P"
"15617","WDR90","WDR90"
"15618","P12L2","POM121L2"
"15619","SPAC7","SPACA7"
"15620","LYZL4","LYZL4"
"15621","CD036","C4orf36"
"15622","CAZA3","CAPZA3"
"15623","SPT17","SPATA17"
"15624","SUSD3","SUSD3"
"15625","LCFC1","LLCFC1"
"15626","CALR3","CALR3"
"15627","C170L","CEP170P1"
"15628","NAR5","ART5"
"15629","RL10L","RPL10L"
"15630","RHOV","RHOV"
"15631","MARK4","MARK4"
"15632","KCNH8","KCNH8"
"15633","CPNS2","CAPNS2"
"15634","LLR1","LRR1"
"15635","B3GT6","B3GALT6"
"15636","NSD1","NSD1"
"15637","EP400","EP400"
"15638","SNX27","SNX27"
"15639","KI16B","KIF16B"
"15640","SNX22","SNX22"
"15641","ALPK3","ALPK3"
"15642","FCRL2","FCRL2"
"15643","FCRL1","FCRL1"
"15644","ANM6","PRMT6"
"15645","MRGX4","MRGPRX4"
"15646","MRGX3","MRGPRX3"
"15647","MRGX2","MRGPRX2"
"15648","MRGX1","MRGPRX1"
"15649","IFT74","IFT74"
"15650","VATG3","ATP6V1G3"
"15651","PGRP4","PGLYRP4"
"15652","PGRP3","PGLYRP3"
"15653","SIG10","SIGLEC10"
"15654","BMF","BMF"
"15655","SGCZ","SGCZ"
"15656","TRI47","TRIM47"
"15657","SENP8","SENP8"
"15658","CNO6L","CNOT6L"
"15659","HSFY1","HSFY2"
"15660","CX058","CXorf58"
"15661","DHRS1","DHRS1"
"15662","UBX10","UBXN10"
"15663","CEP19","CEP19"
"15664","SPT32","SPATA32"
"15665","CP092","C16orf92"
"15666","CH048","C8orf48"
"15667","DJC30","DNAJC30"
"15668","CL037","LINC00615"
"15669","CD045","C4orf45"
"15670","TEX37","TEX37"
"15671","CT173","C20orf173"
"15672","FA81B","FAM81B"
"15673","CL042","C12orf42"
"15674","PPR36","PPP1R36"
"15675","LURA1","LURAP1"
"15676","TAFA4","TAFA4"
"15677","UB2E2","UBE2E2"
"15678","CB050","C2orf50"
"15679","APLD1","APOLD1"
"15680","CB048","C2orf48"
"15681","SAMD8","SAMD8"
"15682","CA074","C1orf74"
"15683","CI072","C9orf72"
"15684","RNPC3","RNPC3"
"15685","IMP1L","IMMP1L"
"15686","MRFL","MYRFL"
"15687","Z354B","ZNF354B"
"15688","KS6R","RSKR"
"15689","PRIPO","PRIMPOL"
"15690","CAR19","CARD19"
"15691","ZSC31","ZSCAN31"
"15692","CCD17","CCDC17"
"15693","ZN597","ZNF597"
"15694","CC74B","CCDC74B"
"15695","MAGBA","MAGEB10"
"15696","CANB2","PPP3R2"
"15697","RMD2","RMDN2"
"15698","CJ090","C10orf90"
"15699","HYLS1","HYLS1"
"15700","IFAS1","IGF2BP2-AS1"
"15701","CL067","LINC00477"
"15702","CNBD2","CNBD2"
"15703","PRRC1","PRRC1"
"15704","TEKT5","TEKT5"
"15705","KAD7","AK7"
"15706","TEX55","TEX55"
"15707","CU129","LINC00479"
"15708","NBPF4","NBPF4"
"15709","TBATA","TBATA"
"15710","F227B","FAM227B"
"15711","MAGBI","MAGEB18"
"15712","CC114","CCDC114"
"15713","YP010","-"
"15714","LRGUK","LRGUK"
"15715","FEAS2","FER1L6-AS2"
"15716","CCDC7","CCDC7"
"15717","YV008","-"
"15718","DNHD1","DNHD1"
"15719","CC138","CCDC138"
"15720","CFA53","CFAP53"
"15721","ADAD1","ADAD1"
"15722","KLH15","KLHL15"
"15723","CCD42","CCDC42"
"15724","FGD4","FGD4"
"15725","PACRG","PACRG"
"15726","DMRTB","DMRTB1"
"15727","KAD8","AK8"
"15728","HARB1","HARBI1"
"15729","DRC1","DRC1"
"15730","C295L","CEP295NL"
"15731","MERB1","BMERB1"
"15732","MF14A","MFSD14A"
"15733","CA147","C1orf147"
"15734","CL066","C12orf66"
"15735","CI085","C9orf85"
"15736","FXL18","FBXL18"
"15737","ZN512","ZNF512"
"15738","YO028","-"
"15739","STAC3","STAC3"
"15740","CC140","CCDC140"
"15741","CQ10A","COQ10A"
"15742","NSE2","NSMCE2"
"15743","JSPR1","JSRP1"
"15744","NSE3","NSMCE3"
"15745","PCMD1","PCMTD1"
"15746","HEXI2","HEXIM2"
"15747","TMM68","TMEM68"
"15748","CE034","C5orf34"
"15749","PPM1M","PPM1M"
"15750","CBPC4","AGBL1"
"15751","RIPR3","RIPOR3"
"15752","FA20A","FAM20A"
"15753","ZFP42","ZFP42"
"15754","HS12B","HSPA12B"
"15755","H6ST2","HS6ST2"
"15756","NALP4","NLRP4"
"15757","TEAN2","TCEANC2"
"15758","ZN488","ZNF488"
"15759","ZSWM3","ZSWIM3"
"15760","KCTD7","KCTD7"
"15761","CFA57","CFAP57"
"15762","OBAS1","OBSCN-AS1"
"15763","ZN560","ZNF560"
"15764","ROBO3","ROBO3"
"15765","GL1D1","GLT1D1"
"15766","YJ006","-"
"15767","RN145","RNF145"
"15768","PRIC1","PRICKLE1"
"15769","CF195","LINC01600"
"15770","CFA44","CFAP44"
"15771","CEP63","CEP63"
"15772","CQ077","C17orf77"
"15773","ZN778","ZNF778"
"15774","YTDC1","YTHDC1"
"15775","KREM1","KREMEN1"
"15776","TLCD4","TLCD4"
"15777","ZDH15","ZDHHC15"
"15778","CCD43","CCDC43"
"15779","COG8","COG8"
"15780","TIGD1","TIGD1"
"15781","CKLF3","CMTM3"
"15782","ZNF48","ZNF48"
"15783","WDR92","WDR92"
"15784","NOL4L","NOL4L"
"15785","F161B","FAM161B"
"15786","GD1L1","GDAP1L1"
"15787","F218A","FAM218A"
"15788","VTM2L","VSTM2L"
"15789","SPT33","SPATA33"
"15790","CG026","C7orf26"
"15791","JKIP1","JAKMIP1"
"15792","G137A","GPR137"
"15793","ZN75A","ZNF75A"
"15794","AP4AT","TEPSIN"
"15795","ZN681","ZNF681"
"15796","CFA54","CFAP54"
"15797","PLD3A","PRELID3A"
"15798","TMM83","LINC00052"
"15799","ZN714","ZNF714"
"15800","TTC14","TTC14"
"15801","CK037","LINC00167"
"15802","ZN578","ZNF578"
"15803","PWP2A","PWWP2A"
"15804","MBOA7","MBOAT7"
"15805","DOCK7","DOCK7"
"15806","CR015","C18orf15"
"15807","HUTU","UROC1"
"15808","ZN641","ZNF641"
"15809","S6A18","SLC6A18"
"15810","ZN396","ZNF396"
"15811","SPT13","SPATA13"
"15812","RILP","RILP"
"15813","TSNA1","TSNARE1"
"15814","CEP20","CEP20"
"15815","SFXN2","SFXN2"
"15816","ZN830","ZNF830"
"15817","ZMAT2","ZMAT2"
"15818","F210A","FAM210A"
"15819","ZN583","ZNF583"
"15820","FRMD6","FRMD6"
"15821","CH049","C8orf49"
"15822","TTC25","TTC25"
"15823","ZN558","ZNF558"
"15824","ZN582","ZNF582"
"15825","BROMI","TBC1D32"
"15826","LRFN5","LRFN5"
"15827","ZN570","ZNF570"
"15828","YI001","-"
"15829","ZN285","ZNF285"
"15830","KLH32","KLHL32"
"15831","ZFP3","ZFP3"
"15832","NDF6","NEUROD6"
"15833","RUN3B","RUNDC3B"
"15834","TMM74","TMEM74"
"15835","ZN599","ZNF599"
"15836","SCLT1","SCLT1"
"15837","CH037","C8orf37"
"15838","TOX2","TOX2"
"15839","AIFM3","AIFM3"
"15840","MHAS1","MIR1-1HG-AS1"
"15841","PTHD1","PTCHD1"
"15842","WWAS2","WWC2-AS2"
"15843","RDH12","RDH12"
"15844","YPEL4","YPEL4"
"15845","ASB16","ASB16"
"15846","CLUP3","CLUHP3"
"15847","CC115","CCDC115"
"15848","NP1L5","NAP1L5"
"15849","GUCD1","GUCD1"
"15850","PCFT","SLC46A1"
"15851","CNT3B","CNTNAP3B"
"15852","SAM11","SAMD11"
"15853","HUTI","AMDHD1"
"15854","ANR27","ANKRD27"
"15855","LRRC7","LRRC7"
"15856","KCC1G","CAMK1G"
"15857","DACH2","DACH2"
"15858","CLIC6","CLIC6"
"15859","NECT4","NECTIN4"
"15860","MUS81","MUS81"
"15861","FOXN4","FOXN4"
"15862","WFKN1","WFIKKN1"
"15863","PRAP1","PRAP1"
"15864","BIRC8","BIRC8"
"15865","NSUN5","NSUN5"
"15866","SPB11","SERPINB11"
"15867","RPR1A","RPRD1A"
"15868","NLRP3","NLRP3"
"15869","5NT1B","NT5C1B"
"15870","FCRL3","FCRL3"
"15871","COLA1","COL21A1"
"15872","AGAP3","AGAP3"
"15873","ARAP1","ARAP1"
"15874","ACAP3","ACAP3"
"15875","WDFY2","WDFY2"
"15876","CTSR2","CATSPER2"
"15877","SPB12","SERPINB12"
"15878","AGAP4","AGAP4"
"15879","QRFPR","QRFPR"
"15880","GP101","GPR101"
"15881","GPR82","GPR82"
"15882","OXGR1","OXGR1"
"15883","GPR78","GPR78"
"15884","IPO9","IPO9"
"15885","NECA3","NECAB3"
"15886","GNRR2","GNRHR2"
"15887","CASD1","CASD1"
"15888","NOE3","OLFM3"
"15889","LRC3B","LRRC3B"
"15890","IP6K3","IP6K3"
"15891","AP1S3","AP1S3"
"15892","MIA2","MIA2"
"15893","DCBD2","DCBLD2"
"15894","IL17F","IL17F"
"15895","PGRP2","PGLYRP2"
"15896","MOGT1","MOGAT1"
"15897","DGAT2","DGAT2"
"15898","AGRA2","ADGRA2"
"15899","ARHGH","ARHGEF17"
"15900","INP4A","INPP4A"
"15901","OPALI","OPALIN"
"15902","ZIM3","ZIM3"
"15903","MCEE","MCEE"
"15904","TGM7","TGM7"
"15905","TSSK2","TSSK2"
"15906","M4A4E","MS4A4E"
"15907","M4A10","MS4A10"
"15908","BBC3B","BBC3"
"15909","NOX5","NOX5"
"15910","DB118","DEFB118"
"15911","SPRR4","SPRR4"
"15912","FCRL4","FCRL4"
"15913","RBM14","RBM14"
"15914","SG3A2","SCGB3A2"
"15915","TECTB","TECTB"
"15916","ERMAP","ERMAP"
"15917","ZN363","RCHY1"
"15918","Z385A","ZNF385A"
"15919","ADCYA","ADCY10"
"15920","TREF1","TRERF1"
"15921","TSSK3","TSSK3"
"15922","TSG13","TSGA13"
"15923","GBP5","GBP5"
"15924","GBP4","GBP4"
"15925","SORC2","SORCS2"
"15926","SIG12","SIGLEC12"
"15927","IPP2L","PPP1R2P1"
"15928","ZN317","ZNF317"
"15929","KLHL5","KLHL5"
"15930","KCNC2","KCNC2"
"15931","FACOS","FANCD2OS"
"15932","GAFA1","GAFA1"
"15933","AQP10","AQP10"
"15934","DUX5","DUX5"
"15935","DUX3","DUX3"
"15936","UHRF2","UHRF2"
"15937","NED4L","NEDD4L"
"15938","QKI","QKI"
"15939","ODF3A","ODF3"
"15940","SYGP1","SYNGAP1"
"15941","PNMA5","PNMA5"
"15942","LENG8","LENG8"
"15943","F193B","FAM193B"
"15944","RN157","RNF157"
"15945","CC85A","CCDC85A"
"15946","SLIK1","SLITRK1"
"15947","PKH4B","PLEKHG4B"
"15948","K1908","PSMG3-AS1"
"15949","FMNL2","FMNL2"
"15950","NEK1","NEK1"
"15951","PUS7","PUS7"
"15952","F111A","FAM111A"
"15953","CSMD1","CSMD1"
"15954","LMTK3","LMTK3"
"15955","TPPC9","TRAPPC9"
"15956","PLIN4","PLIN4"
"15957","BTBD9","BTBD9"
"15958","TRNT1","TRNT1"
"15959","SMG1","SMG1"
"15960","ASB2","ASB2"
"15961","FACC1","FLACC1"
"15962","CDK15","CDK15"
"15963","ALS2","ALS2"
"15964","TM237","TMEM237"
"15965","CIB3","CIB3"
"15966","DERL3","DERL3"
"15967","ALKB3","ALKBH3"
"15968","KI20B","KIF20B"
"15969","B3A4","SLC4A9"
"15970","GSDMA","GSDMA"
"15971","YPEL2","YPEL2"
"15972","RHG07","DLC1"
"15973","PP1RA","PPP1R10"
"15974","DEPD7","DEPDC7"
"15975","S38A2","SLC38A2"
"15976","UIF","FYTTD1"
"15977","MYCT","SLC2A13"
"15978","ATAD5","ATAD5"
"15979","LR37B","LRRC37B"
"15980","TEFM","TEFM"
"15981","RAB3I","RAB3IP"
"15982","ACRC","GCNA"
"15983","MTMR9","MTMR9"
"15984","PRAM","PRAM1"
"15985","LYZL5","SPACA5B"
"15986","HS3S6","HS3ST6"
"15987","VPS35","VPS35"
"15988","SIM14","SMIM14"
"15989","ALPK1","ALPK1"
"15990","SG3A1","SCGB3A1"
"15991","PURB","PURB"
"15992","TSN32","TSPAN32"
"15993","ARX","ARX"
"15994","KPSH2","PSKH2"
"15995","TRPM7","TRPM7"
"15996","PHF12","PHF12"
"15997","PCD15","PCDH15"
"15998","FRG2B","FRG2B"
"15999","1A1L1","ACCS"
"16000","XPO6","XPO6"
"16001","HHIP","HHIP"
"16002","H2A1A","H2AC1"
"16003","PANX3","PANX3"
"16004","MAGI1","MAGI1"
"16005","RET7","RBP7"
"16006","SPAG5","SPAG5"
"16007","OR5BC","OR5B12"
"16008","OR5B2","OR5B2"
"16009","OR2M4","OR2M4"
"16010","OR2M2","OR2M2"
"16011","OR2V2","OR2V2"
"16012","OR2A7","OR2A7"
"16013","O2A14","OR2A14"
"16014","OR2A5","OR2A5"
"16015","O14A2","OR14A2"
"16016","OR4CC","OR4C12"
"16017","OR4F4","OR4F4"
"16018","OR4K3","OR4K3"
"16019","OR1F2","OR1F2P"
"16020","OR7D2","OR7D2"
"16021","OR5MB","OR5M11"
"16022","OR8B4","OR8B4"
"16023","OR8B2","OR8B2"
"16024","OR6C1","OR6C1"
"16025","O52B2","OR52B2"
"16026","O52E6","OR52E6"
"16027","PANX2","PANX2"
"16028","PANX1","PANX1"
"16029","FCRL5","FCRL5"
"16030","NACC1","NACC1"
"16031","ZN300","ZNF300"
"16032","SNX18","SNX18"
"16033","PASK","PASK"
"16034","PAR4","F2RL3"
"16035","NR1H4","NR1H4"
"16036","TAAR6","TAAR6"
"16037","TAAR9","TAAR9"
"16038","TAAR1","TAAR1"
"16039","TR13C","TNFRSF13C"
"16040","FER3L","FERD3L"
"16041","CIC","CIC"
"16042","CITE4","CITED4"
"16043","BBS4","BBS4"
"16044","UIMC1","UIMC1"
"16045","SIG11","SIGLEC11"
"16046","VP13A","VPS13A"
"16047","SPR2F","SPRR2F"
"16048","S26A8","SLC26A8"
"16049","MED15","MED15"
"16050","UCN2","UCN2"
"16051","G3ST4","GAL3ST4"
"16052","KCNA7","KCNA7"
"16053","EFGM","GFM1"
"16054","ERGI2","ERGIC2"
"16055","MCCA","MCCC1"
"16056","OXLA","IL4I1"
"16057","PEO1","TWNK"
"16058","KKCC2","CAMKK2"
"16059","TGS1","TGS1"
"16060","NUDC1","NUDCD1"
"16061","ERBIN","ERBIN"
"16062","CTGE2","CTAGE1"
"16063","GCP6","TUBGCP6"
"16064","GCP5","TUBGCP5"
"16065","UBP28","USP28"
"16066","FNBP1","FNBP1"
"16067","TRIB3","TRIB3"
"16068","TRIB1","TRIB1"
"16069","PCX1","PCNX1"
"16070","HMCN1","HMCN1"
"16071","CRML","CRAMP1"
"16072","IF140","IFT140"
"16073","LMF1","LMF1"
"16074","PRR25","PRR25"
"16075","WDR24","WDR24"
"16076","JMJD8","JMJD8"
"16077","MTL26","METTL26"
"16078","RB40C","RAB40C"
"16079","S22AC","SLC22A12"
"16080","KS6C1","RPS6KC1"
"16081","NODAL","NODAL"
"16082","PRPK","TP53RK"
"16083","PIGS","PIGS"
"16084","TESK2","TESK2"
"16085","WRIP1","WRNIP1"
"16086","RANB9","RANBP9"
"16087","CSRN1","CSRNP1"
"16088","CLCC1","CLCC1"
"16089","RSLAB","RASL10B"
"16090","UBL7","UBL7"
"16091","HPLN3","HAPLN3"
"16092","LYSM1","LYSMD1"
"16093","CCNL2","CCNL2"
"16094","CK2N2","CAMK2N2"
"16095","PEBP4","PEBP4"
"16096","MYADM","MYADM"
"16097","PKHF1","PLEKHF1"
"16098","SERC2","SERINC2"
"16099","NEB2","PPP1R9B"
"16100","SRPK1","SRPK1"
"16101","SMC6","SMC6"
"16102","DMTA2","DMRTA2"
"16103","DCR1C","DCLRE1C"
"16104","ABHD1","ABHD1"
"16105","ZN347","ZNF347"
"16106","TCPQM","CCT8L2"
"16107","TBX15","TBX15"
"16108","KCD15","KCTD15"
"16109","STRBP","STRBP"
"16110","TSN18","TSPAN18"
"16111","TM209","TMEM209"
"16112","ZN607","ZNF607"
"16113","DIRC2","SLC49A4"
"16114","GPX7","GPX7"
"16115","FIZ1","FIZ1"
"16116","CPXM1","CPXM1"
"16117","ORAI2","ORAI2"
"16118","CK5P2","CDK5RAP2"
"16119","ZN587","ZNF587"
"16120","ATOH8","ATOH8"
"16121","CP2S1","CYP2S1"
"16122","ZN382","ZNF382"
"16123","IWS1","IWS1"
"16124","SIN3A","SIN3A"
"16125","CEP89","CEP89"
"16126","OSBL9","OSBPL9"
"16127","CRBN","CRBN"
"16128","INT14","INTS14"
"16129","ZSC10","ZSCAN10"
"16130","AEDO","ADO"
"16131","CK5P1","CDK5RAP1"
"16132","MA7D2","MAP7D2"
"16133","SEBP2","SECISBP2"
"16134","RSF1","RSF1"
"16135","ZIC5","ZIC5"
"16136","RBM15","RBM15"
"16137","PP16B","PPP1R16B"
"16138","RUFY1","RUFY1"
"16139","IMP2L","IMMP2L"
"16140","MBOA4","MBOAT4"
"16141","KCNKH","KCNK17"
"16142","KCNKG","KCNK16"
"16143","MINT","SPEN"
"16144","CDRTF","CDRT15"
"16145","PNKP","PNKP"
"16146","NMNA3","NMNAT3"
"16147","SETB2","SETDB2"
"16148","DSCR8","DSCR8"
"16149","MMS19","MMS19"
"16150","SL9A7","SLC9A7"
"16151","UHRF1","UHRF1"
"16152","GPHA2","GPHA2"
"16153","INSM2","INSM2"
"16154","PCDBI","PCDHB18P"
"16155","NIBA2","NIBAN2"
"16156","YMEL1","YME1L1"
"16157","RMD3","RMDN3"
"16158","CSF3R","CSF3R"
"16159","HBEGF","HBEGF"
"16160","HTF4","TCF12"
"16161","MUC4","MUC4"
"16162","AMELX","AMELX"
"16163","AMELY","AMELY"
"16164","SCN2A","SCN2A"
"16165","DCE1","GAD1"
"16166","MYCBP","MYCBP"
"16167","CYH2","CYTH2"
"16168","ACOX2","ACOX2"
"16169","TBCB","TBCB"
"16170","NELL2","NELL2"
"16171","PSB7","PSMB7"
"16172","VATO","ATP6V0B"
"16173","CNN2","CNN2"
"16174","CD006","LINC01587"
"16175","SEC62","SEC62"
"16176","GML","GML"
"16177","PCY2","PCYT2"
"16178","PHX2B","PHOX2B"
"16179","K1C12","KRT12"
"16180","NP1L3","NAP1L3"
"16181","CDC5L","CDC5L"
"16182","PSMD1","PSMD1"
"16183","NPY6R","NPY6R"
"16184","NOTC4","NOTCH4"
"16185","CD180","CD180"
"16186","STAC","STAC"
"16187","SDF2","SDF2"
"16188","PFD5","PFDN5"
"16189","PAFA2","PAFAH2"
"16190","OXDD","DDO"
"16191","AGAP2","AGAP2"
"16192","RING2","RNF2"
"16193","PARK7","PARK7"
"16194","S1PR3","S1PR3"
"16195","GA2L1","GAS2L1"
"16196","EYA1","EYA1"
"16197","EYA3","EYA3"
"16198","FMO2","FMO2"
"16199","NEUR1","NEU1"
"16200","SORT","SORT1"
"16201","H4G","H4C7"
"16202","GPER1","GPER1"
"16203","VAT1","VAT1"
"16204","LGMN","LGMN"
"16205","PLIN2","PLIN2"
"16206","MMP19","MMP19"
"16207","DNJC2","DNAJC2"
"16208","MPH6","MPHOSPH6"
"16209","MPP8","MPHOSPH8"
"16210","MPP9","MPHOSPH9"
"16211","MTEF1","MTERF1"
"16212","M3K14","MAP3K14"
"16213","NUP88","NUP88"
"16214","PKP4","PKP4"
"16215","PI3R4","PIK3R4"
"16216","P2RX4","P2RX4"
"16217","P2RX7","P2RX7"
"16218","NEUS","SERPINI1"
"16219","POP1","POP1"
"16220","T22D3","TSC22D3"
"16221","RIT2","RIT2"
"16222","FEV","FEV"
"16223","MNT","MNT"
"16224","S10AD","S100A13"
"16225","SCAFB","SCAF11"
"16226","ZBT18","ZBTB18"
"16227","TBX5","TBX5"
"16228","TEAD3","TEAD3"
"16229","TI17A","TIMM17A"
"16230","TSNAX","TSNAX"
"16231","TRGV9","TRGV9"
"16232","ELF4","ELF4"
"16233","NECD","NDN"
"16234","SPS2","SEPHS2"
"16235","KLF6","KLF6"
"16236","EIF3C","EIF3C"
"16237","TTC1","TTC1"
"16238","DNJC7","DNAJC7"
"16239","CCL13","CCL13"
"16240","CDCA3","CDCA3"
"16241","SPSB2","SPSB2"
"16242","C10","C12orf57"
"16243","PHB2","PHB2"
"16244","S38A3","SLC38A3"
"16245","CDX2","CDX2"
"16246","CSN8","COPS8"
"16247","PRP18","PRPF18"
"16248","RAD9A","RAD9A"
"16249","PMYT1","PKMYT1"
"16250","C560","SDHC"
"16251","EPYC","EPYC"
"16252","OSMR","OSMR"
"16253","CHP1","CHP1"
"16254","KIF2C","KIF2C"
"16255","I12R2","IL12RB2"
"16256","RGPD5","RGPD5"
"16257","CGRE1","CGREF1"
"16258","CGRF1","CGRRF1"
"16259","ZN184","ZNF184"
"16260","LPAR4","LPAR4"
"16261","GPR20","GPR20"
"16262","GPR21","GPR21"
"16263","GPR22","GPR22"
"16264","M3K5","MAP3K5"
"16265","GFI1","GFI1"
"16266","MGLL","MGLL"
"16267","MEIS3","MEIS3"
"16268","FEZ1","FEZ1"
"16269","PITX2","PITX2"
"16270","LYST","LYST"
"16271","ATX2","ATXN2"
"16272","DOK1","DOK1"
"16273","MCHR1","MCHR1"
"16274","KI2L4","KIR2DL4"
"16275","METH","MTR"
"16276","CTIP","RBBP8"
"16277","KCJ15","KCNJ15"
"16278","HCD2","HSD17B10"
"16279","COCA1","COL12A1"
"16280","SMAD5","SMAD5"
"16281","SEPT5","SEPTIN5"
"16282","SGMR1","SIGMAR1"
"16283","ZNT3","SLC30A3"
"16284","TIMP4","TIMP4"
"16285","BARD1","BARD1"
"16286","ROAA","HNRNPAB"
"16287","CCL19","CCL19"
"16288","LITAF","LITAF"
"16289","NP1L4","NAP1L4"
"16290","MGST2","MGST2"
"16291","CDC6","CDC6"
"16292","NPAS1","NPAS1"
"16293","NPAS2","NPAS2"
"16294","SNAG","NAPG"
"16295","NRTN","NRTN"
"16296","MDFI","MDFI"
"16297","PI51A","PIP5K1A"
"16298","THIOM","TXN2"
"16299","ABCA3","ABCA3"
"16300","M3K3","MAP3K3"
"16301","ATP5S","DMAC2L"
"16302","APBA2","APBA2"
"16303","NOE1","OLFM1"
"16304","CML1","CMKLR1"
"16305","GPA33","GPA33"
"16306","MIPEP","MIPEP"
"16307","ACON","ACO2"
"16308","NKX31","NKX3-1"
"16309","TM9S2","TM9SF2"
"16310","COQ7","COQ7"
"16311","S29A1","SLC29A1"
"16312","PRRX2","PRRX2"
"16313","EPAS1","EPAS1"
"16314","TS101","TSG101"
"16315","GDIR3","ARHGDIG"
"16316","CIB1","CIB1"
"16317","CPNE1","CPNE1"
"16318","TCPH","CCT7"
"16319","SMO","SMO"
"16320","MYD88","MYD88"
"16321","EBP2","EBNA1BP2"
"16322","FOXB1","FOXB1"
"16323","ARI3A","ARID3A"
"16324","SPI2A","SPIN2A"
"16325","HAUS7","HAUS7"
"16326","ANM1","PRMT1"
"16327","H2B1N","H2BC15"
"16328","H2A1J","H2AC14"
"16329","H2B1M","H2BC14"
"16330","H2B1L","H2BC13"
"16331","SC6A7","SLC6A7"
"16332","CTRC","CTRC"
"16333","SSX3","SSX3"
"16334","GBRG3","GABRG3"
"16335","ASCL2","ASCL2"
"16336","SPAG8","SPAG8"
"16337","BAG1","BAG1"
"16338","PROL1","OPRPN"
"16339","ATF6B","ATF6B"
"16340","RNF5","RNF5"
"16341","PLCA","AGPAT1"
"16342","EGFL8","EGFL8"
"16343","PRRT1","PRRT1"
"16344","PTN18","PTPN18"
"16345","SMR3A","SMR3A"
"16346","DUS9","DUSP9"
"16347","FOXC2","FOXC2"
"16348","PKP2","PKP2"
"16349","SH3G1","SH3GL1"
"16350","SH3G2","SH3GL2"
"16351","SH3G3","SH3GL3"
"16352","ADAM2","ADAM2"
"16353","CITE1","CITED1"
"16354","CITE2","CITED2"
"16355","RARR2","RARRES2"
"16356","MYOC","MYOC"
"16357","TEP1","TEP1"
"16358","OMD","OMD"
"16359","SEM3C","SEMA3C"
"16360","VRK1","VRK1"
"16361","GDF15","GDF15"
"16362","VGLL1","VGLL1"
"16363","AKAP9","AKAP9"
"16364","G3ST1","GAL3ST1"
"16365","DPYL5","DPYSL5"
"16366","B9D2","B9D2"
"16367","P2Y13","P2RY13"
"16368","APOL4","APOL4"
"16369","RSLBB","RASL11B"
"16370","NIPS1","NIPSNAP1"
"16371","DHRS9","DHRS9"
"16372","DHB14","HSD17B14"
"16373","CND3","NCAPG"
"16374","ARP5L","ARPC5L"
"16375","MICU1","MICU1"
