"","Uniprot.Name","Gene"
"19303","SHPK","Shpk"
"19304","TMM81","Tmem81"
"19305","S1PBP","S100pbp"
"19306","SPSB1","Spsb1"
"19307","Q9D5M9","4930412O13Rik"
"19308","SATL1","Satl1"
"19309","Q9D5N9","Tex36"
"19310","ADAD2","Adad2"
"19311","Q9D5Q6","Speer4f1"
"19312","CA141","MGI:1918191"
"19313","WDR20","Wdr20"
"19314","CEP83","Cep83"
"19315","SPAT1","Spata1"
"19316","TX19B","Tex19.2"
"19317","LRGUK","Lrguk"
"19318","ATAD1","Atad1"
"19319","Q9D5T2","4921524L21Rik"
"19320","HORM1","Hormad1"
"19321","PCT2B","Lpcat2b"
"19322","HDHD1","Pudp"
"19323","CNBD2","Cnbd2"
"19324","MICLK","Micalcl"
"19325","Q9D5V1","Actl11"
"19326","KLH10","Klhl10"
"19327","CUL5","Cul5"
"19328","SYAP1","Syap1"
"19329","CCD81","Ccdc81"
"19330","Q9D5W6","Slco6d1"
"19331","TEX47","Tex47"
"19332","CG031","MGI:1918071"
"19333","CCD39","Ccdc39"
"19334","MSS51","Mss51"
"19335","KRA52","Krtap5-2"
"19336","PSF2","Gins2"
"19337","OCSTP","Ocstamp"
"19338","KBTBC","Kbtbd12"
"19339","RFIP1","Rab11fip1"
"19340","KRA32","Krtap3-2"
"19341","Q9D644","Krtap31-1"
"19342","KRT34","Krt34"
"19343","LRAT1","Lratd1"
"19344","Q9D654","Zfp84"
"19345","Q9D656","4632433K11Rik"
"19346","TP4A3","Ptp4a3"
"19347","VISTA","Vsir"
"19348","SC23B","Sec23b"
"19349","D42E1","Sdr42e1"
"19350","SUN1","Sun1"
"19351","ARRD2","Arrdc2"
"19352","CLC2G","Clec2g"
"19353","RIN2","Rin2"
"19354","S6A19","Slc6a19"
"19355","SPB7","Serpinb7"
"19356","MYO1H","Myo1h"
"19357","HRCT1","Hrct1"
"19358","Q9D6C3","3830403N18Rik"
"19359","Q9D6D0","Slc25a27"
"19360","PPIL6","Ppil6"
"19361","TTC9B","Ttc9b"
"19362","GBRA4","Gabra4"
"19363","TBB4A","Tubb4a"
"19364","TM138","Tmem138"
"19365","CKLF5","Cmtm5"
"19366","IFT25","Hspb11"
"19367","ZDHC4","Zdhhc4"
"19368","Q9D6I0","Rtl8c"
"19369","PROF4","Pfn4"
"19370","DIK1A","Dipk1a"
"19371","LURA1","Lurap1"
"19372","CERS4","Cers4"
"19373","YJU2","Yju2"
"19374","NECA3","Necab3"
"19375","NDUB8","Ndufb8"
"19376","NDUV2","Ndufv2"
"19377","SYJ2B","Synj2bp"
"19378","TTC33","Ttc33"
"19379","FUND2","Fundc2"
"19380","CERS5","Cers5"
"19381","Q9D6L6","2310079G19Rik"
"19382","PPIL3","Ppil3"
"19383","GHC1","Slc25a22"
"19384","CAH13","Ca13"
"19385","NC2A","Drap1"
"19386","Q9D6P5","Lce1i"
"19387","CALL3","Calml3"
"19388","IDH3A","Idh3a"
"19389","Q9D6R3","Lce1h"
"19390","RRFM","Mrrf"
"19391","Q9D6S9","2310061N02Rik"
"19392","NOSIP","Nosip"
"19393","TBE","Tube1"
"19394","Q9D6T8","2310057N15Rik"
"19395","F162A","Fam162a"
"19396","PAIP2","Paip2"
"19397","C16L2","Cd164l2"
"19398","BORC6","Borcs6"
"19399","S52A3","Slc52a3"
"19400","PRS23","Prss23"
"19401","CCDC3","Ccdc3"
"19402","BORC8","Borcs8"
"19403","MSRA","Msra"
"19404","GLGB","Gbe1"
"19405","ALKB7","Alkbh7"
"19406","NOP56","Nop56"
"19407","IL36B","Il36b"
"19408","DUS26","Dusp26"
"19409","UPK3L","Upk3bl1"
"19410","TMM52","Tmem52"
"19411","RPAP3","Rpap3"
"19412","S10AG","S100a16"
"19413","TMM79","Tmem79"
"19414","TMX2","Tmx2"
"19415","PIR","Pir"
"19416","NSE1","Nsmce1"
"19417","OSER1","Oser1"
"19418","CF226","MGI:1914351"
"19419","Q9D731","Lce1d"
"19420","Q9D732","Krtap4-7"
"19421","GP2","Gp2"
"19422","TRIR","Trir"
"19423","ASB12","Asb12"
"19424","AP5S1","Ap5s1"
"19425","Q9D746","2310034C09Rik"
"19426","MD2L2","Mad2l2"
"19427","EXOS8","Exosc8"
"19428","DAPL1","Dapl1"
"19429","PACC1","Pacc1"
"19430","F219A","Fam219a"
"19431","RM02","Mrpl2"
"19432","TNF13","Tnfsf13"
"19433","SLAF9","Slamf9"
"19434","KLH40","Klhl40"
"19435","HAUS5","Haus5"
"19436","PPIL2","Ppil2"
"19437","FMT","Mtfmt"
"19438","SRP19","Srp19"
"19439","ARMC1","Armc1"
"19440","DUS2L","Dus2"
"19441","ACAD8","Acad8"
"19442","GPX8","Gpx8"
"19443","NRK2","Nmrk2"
"19444","RN225","Rnf225"
"19445","SPA9","Serpina9"
"19446","CLD23","Cldn23"
"19447","OVCA2","Ovca2"
"19448","CS025","MGI:1913624"
"19449","LPD6B","Lypd6b"
"19450","CHM4C","Chmp4c"
"19451","PRPS1","Prps1"
"19452","EURL","Eurl"
"19453","MISS","Mapk1ip1"
"19454","WDR5B","Wdr5b"
"19455","RTCA","RtcA"
"19456","AVPI1","Avpi1"
"19457","SHSA5","Shisa5"
"19458","LHPP","Lhpp"
"19459","FA83D","Fam83d"
"19460","TGM5","Tgm5"
"19461","COX20","Cox20"
"19462","DNSL1","Dnase1l1"
"19463","CPNS2","Capns2"
"19464","ECHD3","Echdc3"
"19465","TEN1L","Ten1"
"19466","DMAC2","Dmac2"
"19467","Q9D7L5","2310002L09Rik"
"19468","TMIG1","Tmigd1"
"19469","GID8","Gid8"
"19470","Q9D7M5","Dynap"
"19471","RPB4","Polr2d"
"19472","KR261","Krtap26-1"
"19473","RT09","Mrps9"
"19474","RM30","Mrpl30"
"19475","APMAP","Apmap"
"19476","KRA33","Krtap3-3"
"19477","Q9D7P3","Krtap4-13"
"19478","ISCU","Iscu"
"19479","CLIC3","Clic3"
"19480","SPB12","Serpinb12"
"19481","LYG1","Lyg1"
"19482","CHIT1","Chit1"
"19483","PMEPA","Pmepa1"
"19484","PEPC","Pgc"
"19485","LYPD8","Lypd8"
"19486","TMM54","Tmem54"
"19487","RL22L","Rpl22l1"
"19488","CHMP5","Chmp5"
"19489","REP15","Rep15"
"19490","CLD22","Cldn22"
"19491","SH24A","Sh2d4a"
"19492","LYSM2","Lysmd2"
"19493","NAAA","Naaa"
"19494","TSN17","Tspan17"
"19495","MED8","Med8"
"19496","KCTD4","Kctd4"
"19497","DUS3","Dusp3"
"19498","GGCT","Ggct"
"19499","SLX4I","Slx4ip"
"19500","NOL7","Nol7"
"19501","CLCA1","Clca1"
"19502","LYPD5","Lypd5"
"19503","CAN9","Capn9"
"19504","VSTM5","Vstm5"
"19505","Q9D807","2200002J24Rik"
"19506","KCNE2","Kcne2"
"19507","Q9D809","2200002D01Rik"
"19508","CP255","Cyp2c55"
"19509","SAPC2","Sapcd2"
"19510","IPYR","Ppa1"
"19511","PRXD1","Prorsd1"
"19512","RL37","Rpl37"
"19513","FIP1","Fip1l1"
"19514","SOX","Pipox"
"19515","DNJB4","Dnajb4"
"19516","APLF","Aplf"
"19517","DNJC4","Dnajc4"
"19518","TEX9","Tex9"
"19519","Q9D848","Defa39"
"19520","TMM68","Tmem68"
"19521","EFMT2","Eef1akmt2"
"19522","QCR7","Uqcrb"
"19523","S39A5","Slc39a5"
"19524","ARP6","Actr6"
"19525","PPIH","Ppih"
"19526","CHP2","Chp2"
"19527","CEA18","Ceacam18"
"19528","Q9D875","2010109A12Rik"
"19529","TIM50","Timm50"
"19530","F241B","Fam241b"
"19531","U2AF1","U2af1"
"19532","ITPA","Itpa"
"19533","ARP5L","Arpc5l"
"19534","AIG1","Aig1"
"19535","CHM4B","Chmp4b"
"19536","NDUAB","Ndufa11"
"19537","F210B","Fam210b"
"19538","JAM3","Jam3"
"19539","TSN13","Tspan13"
"19540","ALG13","Alg13"
"19541","IN35","Ifi35"
"19542","MED11","Med11"
"19543","PPR35","Ppp1r35"
"19544","Q9D8C9","Pnp2"
"19545","TR13C","Tnfrsf13c"
"19546","Q9D8D6","Csta2"
"19547","RL4","Rpl4"
"19548","ALKB4","Alkbh4"
"19549","S52A2","Slc52a2"
"19550","REG4","Reg4"
"19551","OMA1","Oma1"
"19552","MZB1","Mzb1"
"19553","P2Y13","P2yr13"
"19554","GLOD5","Glod5"
"19555","DERL3","Derl3"
"19556","S2539","Slc25a39"
"19557","CK052","MGI:1914202"
"19558","CCD91","Ccdc91"
"19559","HRG1","Slc48a1"
"19560","RL7L","Rpl7l1"
"19561","PHF10","Phf10"
"19562","EF1G","Eef1g"
"19563","CK024","MGI:1919306"
"19564","DEN10","Dennd10"
"19565","TM86A","Tmem86a"
"19566","LIN37","Lin37"
"19567","RM17","Mrpl17"
"19568","TF3C6","Gtf3c6"
"19569","CK053","MGI:1917059"
"19570","ARFG3","Arfgap3"
"19571","ORN","Rexo2"
"19572","BOLA1","Bola1"
"19573","FAM3A","Fam3a"
"19574","GSDMD","Gsdmdc1"
"19575","REBL1","Rhebl1"
"19576","TV23B","Tvp23b"
"19577","SLIRP","Slirp"
"19578","Q9D8U0","Ifrd2"
"19579","TM41A","Tmem41a"
"19580","ERP27","Erp27"
"19581","C1QT2","C1qtnf2"
"19582","MCEM1","Mcemp1"
"19583","DTWD1","Dtwd1"
"19584","SNX5","Snx5"
"19585","HM13","Hm13"
"19586","SC11C","Sec11c"
"19587","PSD12","Psmd12"
"19588","OCAD2","Ociad2"
"19589","MANBL","Manbal"
"19590","CUTC","Cutc"
"19591","CC124","Ccdc124"
"19592","CNOT8","Cnot8"
"19593","EFHD2","Efhd2"
"19594","T126A","Tmem126a"
"19595","TP8L2","Tnfaip8l2"
"19596","ING5","Ing5"
"19597","ASCC1","Ascc1"
"19598","TRIA1","Triap1"
"19599","ATGA1","Atg101"
"19600","T2EB","Gtf2e2"
"19601","EBP2","Ebna1bp2"
"19602","ATG7","Atg7"
"19603","TCIM","Tcim"
"19604","BORC5","Borcs5"
"19605","ISCA1","Isca1"
"19606","LYZL4","Lyzl4"
"19607","CK098","MGI:1913526"
"19608","TM160","Tmem160"
"19609","ST1C2","Sult1c2"
"19610","LLPH","Llph"
"19611","EVPL","Evpl"
"19612","MALD3","Marveld3"
"19613","SPCS1","Spcs1"
"19614","GATM","Gatm"
"19615","MGDP1","Mdp1"
"19616","HCFC2","Hcfc2"
"19617","SRXN1","Srxn1"
"19618","Q9D976","Trp53tg5"
"19619","CQ064","MGI:1920884"
"19620","Q9D991","1700123K08Rik"
"19621","MAJIN","Majin"
"19622","WDR38","Wdr38"
"19623","CNTD1","Cntd1"
"19624","PTG3L","Ptges3l"
"19625","CCD70","Ccdc70"
"19626","LRMDA","Lrmda"
"19627","PRR30","Prr30"
"19628","Q9D9B9","Gm2916"
"19629","Q9D9C0","1700109H08Rik"
"19630","CC182","Ccdc182"
"19631","CC062","MGI:2148248"
"19632","TBC21","Tbc1d21"
"19633","TMC5A","Tmco5a"
"19634","DUS21","Dusp21"
"19635","CA189","MGI:1920795"
"19636","S22AH","Slc22a17"
"19637","Q9D9E9","1700086D15Rik"
"19638","Q9D9F7","Speer4b"
"19639","MIPO1","Mipol1"
"19640","PEBP4","Pebp4"
"19641","CHIC2","Chic2"
"19642","Q9D9G4","1700080O16Rik"
"19643","Q9D9G7","1700074P13Rik"
"19644","CLDN2","Cldnd2"
"19645","MB3L1","Mbd3l1"
"19646","Q9D9H5","1700069L16Rik"
"19647","CB069","MGI:1920717"
"19648","TEX43","Tex43"
"19649","TBC20","Tbc1d20"
"19650","TEX33","Tex33"
"19651","ACTT1","Actrt1"
"19652","IZUM1","Izumo1"
"19653","BPIA3","Bpifa3"
"19654","AVEN","Aven"
"19655","IQCF1","Iqcf1"
"19656","ACTT2","Actrt2"
"19657","PRS52","Prss52"
"19658","UBP12","Usp12"
"19659","PDZD9","Pdzd9"
"19660","PHOP2","Phospho2"
"19661","Q9D9M9","Rnf138rt1"
"19662","Q9D9N2","Cldn34b2"
"19663","CIB4","Cib4"
"19664","PADC1","Pradc1"
"19665","CC103","Ccdc103"
"19666","LCFC1","Llcfc1"
"19667","LRC69","Lrrc69"
"19668","Q9D9Q3","1700034I23Rik"
"19669","CALR3","Calr3"
"19670","RN125","Rnf125"
"19671","SPAT9","Spata9"
"19672","DMRTC","Dmrtc1"
"19673","F186A","FAM186A"
"19674","EVG1","MGI:1920774"
"19675","TM225","Tmem225"
"19676","RWD2A","Rwdd2a"
"19677","Q9D9S4","Ctag2"
"19678","DYDC1","Dydc1"
"19679","Q9D9T3","Gm20806"
"19680","SPTA3","Spata3"
"19681","EFHC1","Efhc1"
"19682","TEX22","Tex22"
"19683","Q9D9U9","Cfap45"
"19684","EQTN","Eqtn"
"19685","ECHD1","Echdc1"
"19686","RSPH9","Rsph9"
"19687","DEN6B","Dennd6b"
"19688","SPC1L","Spatc1l"
"19689","PIFO","Pifo"
"19690","F217A","Fam217a"
"19691","ZSWM2","Zswim2"
"19692","SACA3","Spaca3"
"19693","Q9D9Y7","Ms4a19"
"19694","Q9D9Y8","Ssmem1"
"19695","SKAP","Knstrn"
"19696","DDA1","Dda1"
"19697","H2BV","Subh2bv"
"19698","EPPI","Eppin"
"19699","LYRM7","Lyrm7"
"19700","TMM89","Tmem89"
"19701","SGF29","Sgf29"
"19702","LYZL6","Lyzl6"
"19703","THEGL","Thegl"
"19704","IZUM2","Izumo2"
"19705","TSG13","Tsga13"
"19706","CIR1","Cir1"
"19707","SMCO2","Smco2"
"19708","SUN5","Sun5"
"19709","SAMD8","Samd8"
"19710","LFG4","Tmbim4"
"19711","CT085","MGI:1919471"
"19712","TSACC","Tsacc"
"19713","TM239","Tmem239"
"19714","SACA1","Spaca1"
"19715","SPT25","Spata25"
"19716","Q9DA59","1700020A23Rik"
"19717","TEX44","Tex44"
"19718","CDRT4","Cdrt4"
"19719","IFT43","Ift43"
"19720","CCD89","Ccdc89"
"19721","NLS1","Mfsd2a"
"19722","TEX29","Tex29"
"19723","DPEP3","Dpep3"
"19724","RSH3B","Rsph3b"
"19725","Q9DA81","Tex48"
"19726","Q9DA83","1700018B08Rik"
"19727","SEP14","Sept14"
"19728","CD036","MGI:1921468"
"19729","PRS37","Prss37"
"19730","Q9DAA5","1700016D06Rik"
"19731","EXOS1","Exosc1"
"19732","CA100","MGI:1916678"
"19733","Q9DAB5","H2bfm"
"19734","CLF2B","Cmtm2b"
"19735","Q9DAC5","1700013H16Rik"
"19736","Q9DAC6","1700013G24Rik"
"19737","TTC32","Ttc32"
"19738","PO5F2","Pou5f2"
"19739","CA194","MGI:1922754"
"19740","PROF3","Pfn3"
"19741","Q9DAD9","H2al1m"
"19742","Q9DAE2","Rbmxl2"
"19743","LELP1","Lelp1"
"19744","CK097","MGI:1916575"
"19745","CA074","MGI:2441776"
"19746","Q9DAF1","1700012A03Rik"
"19747","DDI1","Ddi1"
"19748","CD051","MGI:1914937"
"19749","TEX37","Tex37"
"19750","STPG4","Stpg4"
"19751","GPRL1","Glipr1l1"
"19752","PHF7","Phf7"
"19753","SCP2D","Scp2d1"
"19754","ZNRF4","Znrf4"
"19755","IFT22","Ift22"
"19756","ZBT43","Zbtb43"
"19757","F135B","Fam135b"
"19758","Q9DAI7","1700010B08Rik"
"19759","MORN5","Morn5"
"19760","TEKT1","Tekt1"
"19761","WDR83","Wdr83"
"19762","DLRB2","Dynlrb2"
"19763","Q9DAJ7","Tescl"
"19764","Q9DAJ8","1700008P02Rik"
"19765","PACRG","Pacrg"
"19766","RHBT1","Rhobtb1"
"19767","FBP12","Fabp12"
"19768","LRC51","Lrrc51"
"19769","PHP14","Phpt1"
"19770","SIM23","Smim23"
"19771","CCD54","Ccdc54"
"19772","IQCF5","Iqcf5"
"19773","FA24L","MGI:1916568"
"19774","LRC34","Lrrc34"
"19775","EFCB9","Efcab9"
"19776","HSPB9","Hspb9"
"19777","TPC","Slc25a19"
"19778","TM263","Tmem263"
"19779","FANK1","Fank1"
"19780","PDILT","Pdilt"
"19781","GTSF1","Gtsf1"
"19782","CST12","Cst12"
"19783","CF97D","Cfap97d1"
"19784","LRC46","Lrrc46"
"19785","ASF1B","Asf1b"
"19786","CB081","MGI:1919087"
"19787","CQ098","MGI:1919465"
"19788","SPT19","Spata19"
"19789","CE049","MGI:1916565"
"19790","CLF2A","Cmtm2a"
"19791","Q9DAR2","Styxl1"
"19792","Q9DAR5","1700001F09Rik"
"19793","Q9DAR6","Cypt12"
"19794","DCPS","Dcps"
"19795","CKLF","Cklf"
"19796","F166C","Fam166c"
"19797","PR8A8","Prl8a8"
"19798","GBG12","Gng12"
"19799","MRGBP","Mrgbp"
"19800","MTU1","Trmu"
"19801","Q9DAT7","Ceacam13"
"19802","CNPY3","Cnpy3"
"19803","WFDC2","Wfdc2"
"19804","ZN654","Znf654"
"19805","Q9DAV5","Psg21"
"19806","Q9DAV6","Serpinb9b"
"19807","Q9DAV8","Prl8a1"
"19808","TM38B","Tmem38b"
"19809","PRP4","Prpf4"
"19810","CNN3","Cnn3"
"19811","Q9DAX0","Fthl17a"
"19812","PLPP2","Plpp2"
"19813","Q9DAX3","Erv3"
"19814","Q9DAX4","1600014C23Rik"
"19815","APBP2","Appbp2"
"19816","PR8A6","Prl8a6"
"19817","CF120","MGI:1915162"
"19818","Q9DAY6","Yae1d1"
"19819","PR2B1","Prl2b1"
"19820","F174C","Fam174c"
"19821","ANCHR","Zfyve19"
"19822","GON4L","Gon4l"
"19823","SNAA","Napa"
"19824","IFT46","Ift46"
"19825","EMRE","Smdt1"
"19826","RM12","Mrpl12"
"19827","CB39L","Cab39l"
"19828","ATPO","Atp5po"
"19829","Q9DB24","Tceal6"
"19830","ALG5","Alg5"
"19831","PHYD1","Phyhd1"
"19832","MCTS1","Mcts1"
"19833","POP5","Pop5"
"19834","IAH1","Iah1"
"19835","PHKG2","Phkg2"
"19836","HAGHL","Haghl"
"19837","CHM2A","Chmp2a"
"19838","ZN580","Znf580"
"19839","MED27","Med27"
"19840","GHC2","Slc25a18"
"19841","ZN593","Znf593"
"19842","ZFPL1","Zfpl1"
"19843","AP1S2","Ap1s2"
"19844","F122A","Fam122a"
"19845","F216A","Fam216a"
"19846","PXL2B","Prxl2b"
"19847","FUND1","Fundc1"
"19848","BTBDH","Btbd17"
"19849","NB5R1","Cyb5r1"
"19850","CDIP1","Cdip1"
"19851","EMC9","Emc9"
"19852","QCR2","Uqcrc2"
"19853","RRP8","Rrp8"
"19854","SMG9","Smg9"
"19855","MED29","Med29"
"19856","WDR53","Wdr53"
"19857","NGDN","Ngdn"
"19858","LENG1","Leng1"
"19859","TYSD1","Tysnd1"
"19860","HUTI","Amdhd1"
"19861","TF2H1","Gtf2h1"
"19862","DUS6","Dusp6"
"19863","NAA16","Naa16"
"19864","IF4E3","Eif4e3"
"19865","DHDH","Dhdh"
"19866","CPN2","Cpn2"
"19867","SELO","Selenoo"
"19868","CMTR1","Cmtr1"
"19869","KAP0","Prkar1a"
"19870","ICA","Ica"
"19871","MARH8","Marchf8"
"19872","PELP1","Pelp1"
"19873","CSAD","Csad"
"19874","ALG2","Alg2"
"19875","SPB1","Ftsj3"
"19876","AL7A1","Aldh7a1"
"19877","CWC25","Cwc25"
"19878","CP27A","Cyp27a1"
"19879","AP2B1","Ap2b1"
"19880","PLIN3","Plin3"
"19881","RPN2","Rpn2"
"19882","SRPRA","Srpra"
"19883","TX1B3","Tax1bp3"
"19884","WWP2","Wwp2"
"19885","LMAN2","Lman2"
"19886","TMPS6","Tmprss6"
"19887","BBS10","Bbs10"
"19888","PGAM1","Pgam1"
"19889","BI2L1","Baiap2l1"
"19890","JOS1","Josd1"
"19891","ACO12","Acot12"
"19892","Q9DBK7","Uba7"
"19893","ACDSB","Acadsb"
"19894","GDAP2","Gdap2"
"19895","COASY","Coasy"
"19896","ABHD5","Abhd5"
"19897","ABCG8","Abcg8"
"19898","GPTC1","Gpatch1"
"19899","ECHP","Ehhadh"
"19900","STR6L","Stra6l"
"19901","P33MX","P33monox"
"19902","LONP2","Lonp2"
"19903","DDX59","Ddx59"
"19904","NPT2B","Slc34a2"
"19905","KCY","Cmpk1"
"19906","PACE1","Scyl3"
"19907","SWT1","Swt1"
"19908","AKAP8","Akap8"
"19909","XRN2","Xrn2"
"19910","FA13C","Fam13c"
"19911","ARMC8","Armc8"
"19912","APBB2","Apbb2"
"19913","MYPT1","Ppp1r12a"
"19914","TMM43","Tmem43"
"19915","TPRGL","Tprg1l"
"19916","ACOXL","Acoxl"
"19917","KLC4","Klc4"
"19918","POC5","Poc5"
"19919","OSBL3","Osbpl3"
"19920","CCD97","Ccdc97"
"19921","ENTP4","Entpd4"
"19922","AMPD2","Ampd2"
"19923","M2GD","Dmgdh"
"19924","TM9S1","Tm9sf1"
"19925","NAA60","Naa60"
"19926","RIOK3","Riok3"
"19927","RNF6","Rnf6"
"19928","RSRC1","Rsrc1"
"19929","DHX34","Dhx34"
"19930","MXRA8","Mxra8"
"19931","CP4V2","Cyp4v2"
"19932","NATD1","Natd1"
"19933","RGCC","Rgcc"
"19934","PHLP","Pdcl"
"19935","SUSD2","Susd2"
"19936","CP2S1","Cyp2s1"
"19937","HEYL","Heyl"
"19938","FOXP4","Foxp4"
"19939","SYVN1","Syvn1"
"19940","TRIL","Tril"
"19941","CBX6","Cbx6"
"19942","NVL","Nvl"
"19943","IKIP","Ikbip"
"19944","EIF3K","Eif3k"
"19945","SYDE1","Syde1"
"19946","RGS3","Rgs3"
"19947","PXDC2","Plxdc2"
"19948","ERGI1","Ergic1"
"19949","DCAF6","Dcaf6"
"19950","DJC10","Dnajc10"
"19951","S46A3","Slc46a3"
"19952","KC1D","Csnk1d"
"19953","ABCB6","Abcb6"
"19954","HM20A","Hmg20a"
"19955","MFSD1","Mfsd1"
"19956","TELO2","Telo2"
"19957","Q9DC47","Zfp869"
"19958","PRP17","Cdc40"
"19959","OCTC","Crot"
"19960","GNAI3","Gnai3"
"19961","CPNE8","Cpne8"
"19962","DRAM1","Dram1"
"19963","UBIA1","Ubiad1"
"19964","MPPA","Pmpca"
"19965","FBX3","Fbxo3"
"19966","NDUA9","Ndufa9"
"19967","NDUS7","Ndufs7"
"19968","RT15","Mrps15"
"19969","SMPX","Smpx"
"19970","RT11","Mrps11"
"19971","BRX1","Brix1"
"19972","CALY","Caly"
"19973","HMGN3","Hmgn3"
"19974","RN227","Rnf227"
"19975","ARP21","Arpp21"
"19976","ISCA2","Isca2"
"19977","CC107","Ccdc107"
"19978","P5CR3","Pycr3"
"19979","ISC2B","Isoc2b"
"19980","TOM20","Tomm20"
"19981","6PGD","Pgd"
"19982","SYF1","Xab2"
"19983","TJAP1","Tjap1"
"19984","GBRAP","Gabarap"
"19985","PK1IP","Pak1ip1"
"19986","Q9DCE9","Igtp"
"19987","TMM25","Tmem25"
"19988","SSRG","Ssr3"
"19989","CD302","Cd302"
"19990","PBLD1","Pbld1"
"19991","TR112","Trmt112"
"19992","POP7","Pop7"
"19993","EIF3F","Eif3f"
"19994","ZFAN6","Zfand6"
"19995","STR3N","Stard3nl"
"19996","RM32","Mrpl32"
"19997","LST8","Mlst8"
"19998","NDUA8","Ndufa8"
"19999","AKIP","Aurkaip1"
"20000","NPL","Npl"
"20001","TSN4","Tspan4"
"20002","ZN414","Znf414"
"20003","CIA2A","Ciao2a"
"20004","MET15","Mettl15"
"20005","IPP2","Ppp1r2"
"20006","PUR6","Paics"
"20007","ETHE1","Ethe1"
"20008","GSTK1","Gstk1"
"20009","DNAL4","Dnal4"
"20010","NACC2","Nacc2"
"20011","NUD12","Nudt12"
"20012","NB5R3","Cyb5r3"
"20013","RNFT1","Rnft1"
"20014","S38A3","Slc38a3"
"20015","Q9DCP4","Them7"
"20016","DAZP2","Dazap2"
"20017","ASPD","Aspdh"
"20018","GOT1A","Golt1a"
"20019","A1AT6","Serpina1f"
"20020","AP3S1","Ap3s1"
"20021","EID1","Eid1"
"20022","T176A","Tmem176a"
"20023","MTL26","Mettl26"
"20024","MECR","Mecr"
"20025","NDUBA","Ndufb10"
"20026","AKCL2","Akr1e2"
"20027","NDUS3","Ndufs3"
"20028","SDF2","Sdf2"
"20029","BAP18","Bap18"
"20030","CRIP2","Crip2"
"20031","PAQR5","Paqr5"
"20032","PLLP","Pllp"
"20033","RM04","Mrpl4"
"20034","HOGA1","Hoga1"
"20035","DGAT2","Dgat2"
"20036","RMD1","Rmdn1"
"20037","DELE1","Dele1"
"20038","K2C7","Krt7"
"20039","PLS2","Plscr2"
"20040","ETFB","Etfb"
"20041","MD2BP","Mad2l1bp"
"20042","ATP5H","Atp5pd"
"20043","TM174","Tmem174"
"20044","IYD1","Iyd"
"20045","KEG1","Keg1"
"20046","GMPR1","Gmpr"
"20047","MIC26","Apoo"
"20048","APH1C","Aph1c"
"20049","HIKES","Hikeshi"
"20050","RAB13","Rab13"
"20051","RARR2","Rarres2"
"20052","NUD22","Nudt22"
"20053","DTD1","Dtd1"
"20054","RASF7","Rassf7"
"20055","MET7B","Mettl7b"
"20056","LYPD2","Lypd2"
"20057","TCAL9","Tceal9"
"20058","V1R50","Vmn1r50"
"20059","TWSG1","Twsg1"
"20060","TSC1","Tsc1"
"20061","Q9EP55","Olfr710"
"20062","TNMD","Tnmd"
"20063","HCAR2","Hcar2"
"20064","SAC1","Sacm1l"
"20065","RAI14","Rai14"
"20066","EMC7","Emc7"
"20067","PD1L1","Cd274"
"20068","CP4FE","Cyp4f14"
"20069","CHST7","Chst7"
"20070","V1R52","Vmn1r52"
"20071","WDR4","Wdr4"
"20072","LACTB","Lactb"
"20073","V1R53","Vmn1r53"
"20074","RETNA","Retnla"
"20075","SO1A4","Slco1a4"
"20076","SENP3","Senp3"
"20077","NMNA1","Nmnat1"
"20078","ASC","Pycard"
"20079","SERHL","Serhl"
"20080","GPR88","Gpr88"
"20081","V1R54","Vmn1r54"
"20082","PARVA","Parva"
"20083","FGF23","Fgf23"
"20084","RET7","Rbp7"
"20085","AT131","Atp13a1"
"20086","Q9EPF5","Olfr703"
"20087","Q9EPF6","Olfr704"
"20088","Q9EPF7","Olfr705"
"20089","Q9EPF8","Olfr706"
"20090","Q9EPG2","Olfr711"
"20091","Q9EPG6","Olfr716"
"20092","ARFG1","Arfgap1"
"20093","XRP2","Rp2"
"20094","WWTR1","Wwtr1"
"20095","SIL1","Sil1"
"20096","XPO7","Xpo7"
"20097","TRPV4","Trpv4"
"20098","XYLT2","Xylt2"
"20099","CSTN1","Clstn1"
"20100","METL9","Mettl9"
"20101","MMP1A","Mmp1a"
"20102","MMP1B","Mmp1b"
"20103","IPO7","Ipo7"
"20104","ACOX3","Acox3"
"20105","SYNCI","Sync"
"20106","NBEA","Nbea"
"20107","Q9EPN9","Olfr632"
"20108","TLR1","Tlr1"
"20109","RPGR1","Rpgrip1"
"20110","STAR5","Stard5"
"20111","TCF20","Tcf20"
"20112","PG12A","Pla2g12a"
"20113","S23A2","Slc23a2"
"20114","SORC2","Sorcs2"
"20115","PYY","Pyy"
"20116","GLCE","Glce"
"20117","Q9EPS4","Vmn1r172"
"20118","Q9EPS5","Vmn1r148"
"20119","Q9EPS6","Vmn1r171"
"20120","Q9EPS7","Vmn1r65"
"20121","Q9EPS9","Vmn1r56"
"20122","Q9EPT1","Vmn1r63"
"20123","SO2A1","Slco2a1"
"20124","RENT1","Upf1"
"20125","CPSF1","Cpsf1"
"20126","TNR21","Tnfrsf21"
"20127","Q9EPV7","9530002B09Rik"
"20128","UBL5","Ubl5"
"20129","DEFB5","Defb5"
"20130","INP4A","Inpp4a"
"20131","KLF15","Klf15"
"20132","CLC3A","Clec3a"
"20133","TLR6","Tlr6"
"20134","PPN","Papln"
